ID,item_cnt_month
149,0.0
150,0.0
151,0.0
152,9.40633287691
153,0.419897686807
154,0.0
155,0.224259593731
156,0.310731225166
157,0.0
158,0.902086497031
159,0.505416242389
160,0.0
161,0.0
162,0.0
163,0.41731945072
164,2.04389155839
165,0.0
166,0.975935664951
167,0.0
168,0.0
169,0.946938503912
170,0.0
171,3.88690483529
172,0.131230225042
173,3.46923695542
174,3.58276939735
175,9.59819412383
176,2.16756782034
177,0.0
178,1.784098169
179,0.0
180,1.71734188892
181,0.677270183427
182,0.0
183,0.0
184,0.0
185,0.0
186,0.00436001551041
187,0.0871249352374
188,0.0
189,0.0
190,0.0
191,4.1265720043
192,0.0
193,0.0723185619331
194,0.0
195,0.712625125973
196,0.534420198457
197,2.57981211951
198,2.36493425467
199,0.0
200,0.0
201,0.0
202,0.0
203,2.1713914654
204,0.0782188118652
205,0.0
206,0.0
207,0.0
208,2.54777716793
209,1.51896772926
210,0.638567074458
211,0.378835860731
212,0.0
213,0.534420198457
214,0.259238962866
215,3.28742948388
216,1.60833467657
217,0.0
218,0.0
219,0.0
220,1.55356126282
221,0.0
222,0.0
223,0.417884448461
224,5.20146225328
225,2.00529492691
226,0.947726787032
227,0.0
228,1.49031010397
229,0.0
230,0.0
231,0.870267004386
232,0.0
233,0.113118737945
234,0.0
235,0.762332612897
236,0.579066225579
237,0.0
238,0.534420198457
239,0.0
240,1.6452811509
241,0.0668992906774
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,3.39997600771
248,5.55164495486
249,0.605509358164
250,1.89955641906
251,0.702132750562
252,2.2343101414
253,6.84148656318
254,4.77785757752
255,9.40633287691
256,0.0
257,0.845611010475
258,1.80850888019
259,0.0
260,0.0
261,0.0
262,1.09814948036
263,0.0
264,0.0
265,2.04128507835
266,0.0
267,0.0
268,0.0
269,0.100587066556
270,5.8585882189
271,0.0823836293489
272,0.905576955658
273,1.12588104369
274,9.3058547991
275,0.0
276,0.534420198457
277,5.71810320943
278,1.49257521404
279,1.5505099663
280,0.695713839543
281,0.0
282,0.0
283,3.13718857467
284,0.695713839543
285,0.0
286,0.0
287,2.79343237149
288,0.0
289,0.534420198457
290,0.0
291,0.0
292,2.59821336782
293,0.0
294,0.829144001899
295,0.871279227599
296,0.755913701878
297,0.0
298,0.0
299,0.0
300,0.0
301,1.6676332515
302,1.0148697829
303,2.33803492249
304,0.0
305,0.0
306,0.161724014475
307,0.428791720982
308,0.923829226034
309,0.0
310,0.0
311,0.571294170139
312,1.10109207517
313,1.5505099663
314,0.0
315,0.534420198457
316,0.205635807051
317,3.49172442461
318,0.0
319,1.067449214
320,0.0
321,0.0
322,4.83809277839
323,0.0
324,1.59986480919
325,1.70411230363
326,0.444774180029
327,0.0
328,0.0
329,1.47483192605
330,0.0
331,0.0
332,0.715298194388
333,0.0
334,0.53240696011
335,0.244745306219
336,0.0
337,3.47223724549
338,0.936855839275
339,0.102239755966
340,0.402358745711
341,0.146673442056
342,0.0
343,3.75924034338
344,0.184094922472
345,0.0
346,9.30443164278
347,6.61539030358
348,0.0
349,0.642897624536
350,0.0
351,0.259432741045
352,0.0
353,0.0
354,0.0
355,0.0
356,0.534420198457
357,0.829144001899
358,1.51126826198
359,0.534420198457
360,0.716634728596
361,4.22277619489
362,1.12588104369
363,0.53240696011
364,0.0
365,0.216762267615
366,0.0
367,0.0
368,0.0
369,1.05294723597
370,0.0
371,0.534420198457
372,1.12588104369
373,0.0
374,6.06323109679
375,0.735848982429
376,0.0
377,0.0
378,0.468486042484
379,0.0
380,3.48971118626
381,0.216762267615
382,0.237683156668
383,0.0
384,4.97747779072
385,0.923668743908
386,0.223181178634
387,0.0
388,1.24584758675
389,0.392633995039
390,0.0
391,0.0
392,0.0
393,1.31009444885
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,1.65876969033
400,0.0
401,1.76431216596
402,4.77464639139
403,6.27444606066
404,0.819111550414
405,0.815393613767
406,0.061462740296
407,0.731771745112
408,0.220402531834
409,0.0
410,0.0
411,2.97131006468
412,0.0
413,1.16591970334
414,0.0
415,9.61836341205
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,2.30880273415
422,0.534420198457
423,1.36154834012
424,0.359896972079
425,1.45627098312
426,0.0
427,0.0
428,5.54942856933
429,0.0
430,0.0
431,1.84991754098
432,0.0838821964879
433,0.0
434,0.0
435,3.03104064779
436,0.0
437,1.39945772397
438,0.00497479854243
439,0.474508327058
440,0.284547061979
441,0.0
442,0.0
443,0.361775415374
444,0.359896972079
445,0.144693116241
446,0.0
447,0.0
448,0.534420198457
449,0.666236445505
450,0.534420198457
451,0.786896737156
452,0.789935871271
453,0.0
454,0.399609369291
455,1.1525112361
456,0.524245842126
457,0.0
458,1.82674091087
459,4.21017058884
460,20.0
461,1.05988369683
462,0.534420198457
463,0.0
464,2.91389075959
465,0.0
466,0.0
467,0.0
468,0.0
469,0.384025726408
470,0.534420198457
471,0.0
472,0.716634728596
473,0.0
474,1.71734188892
475,2.30880273415
476,0.0
477,0.0
478,0.00362172310545
479,0.0
480,0.0
481,0.0
482,0.251312064999
483,0.534420198457
484,2.88643677579
485,1.98533596963
486,2.72017866482
487,0.278177851518
488,0.0
489,7.15987052149
490,1.13357234745
491,0.0
492,0.0
493,0.0
494,0.767201594625
495,0.0
496,0.0
497,0.0
498,8.81487203168
499,0.0
500,0.0
501,0.888322937093
502,0.69617611338
503,0.0
504,5.35506168863
505,4.77568706206
506,2.7317486212
507,0.0
508,3.80932299173
509,0.359356763226
510,0.511810708989
511,0.0
512,0.0
513,0.0
514,0.0838821964879
515,0.0
516,0.0
517,3.27238394342
518,0.140086295324
519,0.0
520,2.31806292295
521,15.8836507992
522,1.74961104032
523,5.9481345877
524,0.716634728596
525,0.698934338462
526,0.0
527,0.0
528,0.0
529,2.1864831378
530,0.0
531,7.27517327246
532,0.0
533,0.0
534,0.0
535,0.0462294065584
536,0.0
537,0.312831041745
538,0.0
539,0.389904085231
540,0.0
541,0.0
542,0.164118233115
543,0.499321248201
544,0.0
545,0.0
546,0.813268750702
547,0.0
548,0.0
549,0.0
550,0.0
551,2.37382512453
552,0.0
553,0.502156349548
554,0.0
555,0.0
556,0.842528371182
557,0.695713839543
558,0.0
559,0.0
560,0.0
561,0.0
562,0.21156125277
563,0.0
564,0.0
565,0.10137380817
566,0.620652167706
567,0.0
568,1.91882533697
569,0.0
570,0.0
571,0.0
572,0.829144001899
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.741284359915
580,0.0
581,0.0
582,0.0
583,0.0
584,1.86716595148
585,0.0
586,0.0
587,1.44617458478
588,3.61201363891
589,1.20540941868
590,2.06085006014
591,0.815914416607
592,3.25643920214
593,0.137751581654
594,0.0
595,0.0
596,0.607909452612
597,0.0
598,0.0
599,0.0
600,1.12885357073
601,0.408090781864
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,1.88270642228
610,0.0
611,4.51313173256
612,0.0
613,0.0
614,0.0
615,3.0147267273
616,0.534420198457
617,0.0
618,0.237683156668
619,0.0
620,1.22383544021
621,0.0
622,0.0
623,1.42066284497
624,0.534420198457
625,0.534420198457
626,0.829144001899
627,0.0
628,0.0
629,0.716634728596
630,0.0
631,0.0
632,0.716634728596
633,0.0
634,2.93158998857
635,1.32347564328
636,0.0
637,0.0
638,1.02374362191
639,0.0
640,0.0
641,1.88431359542
642,0.345394994045
643,0.0
644,0.0
645,0.0
646,0.829144001899
647,0.0
648,0.0
649,0.716634728596
650,1.10658826691
651,2.20177537756
652,0.0
653,0.627135309317
654,0.0
655,0.534420198457
656,0.0
657,0.0
658,0.0
659,0.0
660,2.51706665228
661,1.41685781031
662,0.0
663,1.84398415892
664,0.05657112674
665,1.27303182855
666,0.516515777049
667,0.0
668,1.12588104369
669,0.716634728596
670,0.0
671,0.0
672,0.691799873856
673,0.0
674,0.0
675,0.0
676,2.15938103407
677,0.0
678,0.0
679,4.97648353002
680,0.0
681,0.0
682,0.0
683,0.0
684,1.12588104369
685,0.534420198457
686,0.0
687,0.534420198457
688,1.42754743681
689,0.0
690,0.0
691,1.31355364404
692,0.55801065853
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,2.30880273415
701,0.0
702,0.827130763552
703,0.827130763552
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,8.03701292236
710,0.0820988189423
711,1.19357306218
712,0.0
713,2.44632812258
714,0.0
715,0.0
716,1.28717468477
717,0.0
718,0.0
719,0.0
720,0.0
721,1.01135853204
722,0.0
723,5.47163295912
724,0.369429102879
725,0.237683156668
726,0.0
727,1.12588104369
728,0.0
729,0.235669918322
730,0.942369425027
731,0.0
732,1.16049649658
733,0.0
734,1.12588104369
735,0.0
736,0.534420198457
737,0.714621490249
738,0.237683156668
739,0.583241745828
740,0.0
741,0.0
742,0.0
743,0.534420198457
744,0.0
745,0.237683156668
746,0.0
747,0.0
748,0.537188705377
749,0.0
750,0.0372490881138
751,0.260340184537
752,1.19357306218
753,0.0
754,11.2493397036
755,1.28717468477
756,0.0
757,1.7294701033
758,0.0
759,0.0
760,5.38732430907
761,0.200019059745
762,0.514932367676
763,2.90026357938
764,1.19357306218
765,0.0
766,0.0
767,0.0169678758981
768,1.58066586326
769,2.09637551179
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.534420198457
777,0.534420198457
778,0.0
779,0.534420198457
780,0.0
781,1.71734188892
782,1.60281937727
783,0.534420198457
784,0.0
785,1.71734188892
786,2.01005245401
787,1.42060484713
788,0.0
789,0.534420198457
790,0.0
791,0.0
792,0.0
793,4.67464611507
794,0.0
795,0.0
796,0.0
797,0.534420198457
798,0.0
799,1.60080613892
800,0.534420198457
801,0.0
802,0.0
803,0.0
804,1.21264251687
805,0.0
806,0.273754924744
807,1.46938921491
808,1.00454752868
809,0.0
810,0.0
811,1.2274920887
812,0.951357817309
813,0.0
814,0.0
815,0.358503263162
816,1.7650660434
817,0.0
818,0.0
819,0.66383811633
820,0.0
821,0.316202714532
822,1.32703446248
823,0.0
824,0.609140236504
825,0.808978944037
826,0.716634728596
827,0.0
828,0.0
829,0.831128513043
830,1.71734188892
831,1.49031010397
832,0.067881651315
833,0.8341465513
834,1.71734188892
835,0.0768528860201
836,0.0
837,3.90312376193
838,2.85544632457
839,0.128023990649
840,0.0
841,1.49031010397
842,0.359896972079
843,0.0
844,0.0
845,0.0
846,0.0
847,0.534420198457
848,0.0
849,0.0
850,0.755508414078
851,0.0
852,1.34552592329
853,0.0
854,0.0
855,4.73148357937
856,0.534420198457
857,0.895195307334
858,0.0
859,0.808223112846
860,0.0
861,0.0
862,0.0
863,0.534420198457
864,0.844280897077
865,1.44525303914
866,0.614646245257
867,0.0
868,2.38105173393
869,0.856059004718
870,4.09947106455
871,0.695713839543
872,0.527955210686
873,1.50679841825
874,0.558456348101
875,3.13528295929
876,0.324474104992
877,0.0
878,0.760281310904
879,0.237683156668
880,0.446524649846
881,0.534420198457
882,2.86112438998
883,2.30880273415
884,1.84267096492
885,4.42214936872
886,0.264683217688
887,2.96056867328
888,0.00316015744317
889,0.0
890,1.16769859332
891,1.53324603584
892,0.2737409409
893,0.0
894,0.0
895,0.0
896,0.0
897,0.337274312751
898,0.997823443701
899,0.237683156668
900,0.0
901,4.88140346564
902,0.0
903,0.0
904,0.0
905,0.123160645019
906,4.64427019727
907,0.0
908,1.8037493857
909,0.0
910,0.0
911,0.0
912,2.67121855608
913,0.100510032689
914,0.0
915,0.0
916,0.364983542038
917,0.0
918,0.77485259053
919,0.713869544873
920,0.0
921,0.0
922,0.0
923,0.0
924,0.579886969088
925,0.0
926,0.0
927,0.376405815728
928,0.553359087109
929,0.539447064891
930,0.0
931,0.0
932,1.30809557383
933,1.37227631158
934,0.0
935,0.0
936,0.534420198457
937,0.427301114792
938,0.0
939,0.566498652642
940,0.716634728596
941,0.0
942,0.0
943,2.12238513199
944,0.2737409409
945,0.0
946,0.0
947,0.0
948,0.534420198457
949,0.291851918111
950,0.0
951,0.0
952,0.0852187306955
953,0.0
954,0.735448157891
955,0.534420198457
956,0.0
957,0.107341331755
958,8.4313953886
959,0.0
960,0.0
961,0.745841979666
962,1.15601654543
963,0.716634728596
964,0.716634728596
965,0.0
966,0.0
967,0.0
968,0.0
969,1.00748577704
970,0.0
971,0.0
972,0.0
973,0.0
974,0.330557606856
975,0.611634968703
976,0.431590912372
977,0.0
978,2.11744373944
979,6.37118478386
980,2.53860707076
981,0.0
982,3.53295727252
983,0.060614959858
984,0.0
985,1.53068098062
986,1.49031010397
987,4.95680346669
988,0.0
989,0.0
990,0.0
991,0.195576748916
992,0.72825039858
993,1.71734188892
994,1.11137906565
995,1.29435046999
996,0.0
997,0.0
998,0.566714452038
999,0.614728896594
1000,3.45258523521
1001,1.13357234745
1002,1.76979108377
1003,0.0
1004,0.0
1005,1.04741631627
1006,0.0
1007,0.0
1008,1.10496015463
1009,0.992829016276
1010,0.0
1011,0.951357817309
1012,5.3646322155
1013,8.2430314504
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,1.5086681882
1022,0.0
1023,2.64531408031
1024,0.0
1025,0.0
1026,1.01135853204
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.534420198457
1032,0.0
1033,0.0
1034,2.38385757601
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.376613029083
1040,0.300861632722
1041,0.0
1042,0.0
1043,0.0
1044,3.42461625236
1045,0.0
1046,3.22078002595
1047,0.0
1048,0.194330705351
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,1.55138228587
1057,0.0
1058,0.0
1059,0.889745585586
1060,1.15432252659
1061,0.0
1062,4.25082047444
1063,0.603322657237
1064,0.425897791978
1065,0.242687450094
1066,1.16395932929
1067,0.888455068309
1068,0.0
1069,0.534420198457
1070,0.56016211018
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,1.09490495634
1077,0.0
1078,0.0
1079,0.553725921277
1080,0.0
1081,0.0
1082,0.0
1083,0.665923190857
1084,0.0
1085,0.140054089504
1086,0.0
1087,0.338976083026
1088,1.30809557383
1089,0.0
1090,2.90026357938
1091,0.0
1092,1.50265638729
1093,0.0
1094,0.716634728596
1095,0.0
1096,0.716634728596
1097,0.0
1098,0.0
1099,0.0
1100,0.718826678795
1101,0.0
1102,0.419897686807
1103,0.53240696011
1104,3.03363437801
1105,0.158139183957
1106,0.0
1107,2.71892967873
1108,0.316202714532
1109,0.0
1110,0.236017485034
1111,0.0
1112,0.0
1113,0.0
1114,0.393900878203
1115,0.127680504328
1116,0.716634728596
1117,0.0
1118,1.17989951993
1119,0.0
1120,0.710273538232
1121,0.0
1122,0.825831217845
1123,0.0
1124,0.0
1125,0.274870136927
1126,1.95649073692
1127,0.0
1128,1.0898780899
1129,0.42703145668
1130,0.371512642063
1131,0.0
1132,0.0
1133,0.439758014562
1134,0.0
1135,0.0
1136,0.490842612177
1137,0.0
1138,0.287578453355
1139,0.499321248201
1140,0.0
1141,0.16515603382
1142,0.0
1143,0.359896972079
1144,0.0
1145,0.216762267615
1146,4.80248648887
1147,0.0
1148,0.0
1149,1.82109169164
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,2.92251471756
1155,0.534420198457
1156,0.982273124422
1157,7.23346790958
1158,4.17964642072
1159,0.0
1160,0.529686603691
1161,2.74092381292
1162,1.49444512077
1163,0.0
1164,0.259238962866
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.534420198457
1171,0.0
1172,0.0
1173,7.17313359125
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.134938365828
1179,0.0
1180,0.0
1181,0.0
1182,0.716634728596
1183,0.0
1184,0.0
1185,0.221807905472
1186,0.0
1187,0.0
1188,0.0
1189,1.71734188892
1190,0.345394994045
1191,0.0
1192,0.0
1193,1.28807784242
1194,0.939666532903
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.793329371558
1200,0.0
1201,0.0
1202,0.0
1203,0.282694166103
1204,0.0
1205,2.94174173406
1206,0.0
1207,0.0
1208,0.00106746947264
1209,0.0
1210,0.0
1211,0.601032541324
1212,4.90176690981
1213,0.0
1214,1.25817072871
1215,1.1525112361
1216,0.967852597936
1217,2.49776617159
1218,0.471652501649
1219,0.0823836293489
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.613682897437
1227,0.0
1228,0.201937415528
1229,0.519179430194
1230,0.0
1231,2.97584604924
1232,0.81787589521
1233,1.09837100832
1234,0.0
1235,1.19357306218
1236,0.0
1237,1.72503319268
1238,0.0
1239,1.71734188892
1240,0.999207606473
1241,1.36607561854
1242,0.0
1243,0.534420198457
1244,0.716634728596
1245,0.359896972079
1246,3.19193174248
1247,0.0
1248,0.989854872305
1249,0.431566464847
1250,0.801100191963
1251,0.0
1252,0.0
1253,0.534420198457
1254,1.89955641906
1255,0.0
1256,0.0
1257,0.0823836293489
1258,0.0
1259,0.0
1260,0.0
1261,0.700150750161
1262,0.0
1263,0.0
1264,3.75076537917
1265,0.0
1266,1.43017974934
1267,4.0360560318
1268,0.0
1269,0.0879246719254
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.150304193567
1277,0.0
1278,0.0
1279,1.12588104369
1280,10.0397435389
1281,1.43681491016
1282,0.24966671699
1283,0.0
1284,1.71600535471
1285,0.0
1286,0.0
1287,3.62912169993
1288,0.0
1289,1.72503319268
1290,1.13357234745
1291,0.0
1292,0.0
1293,0.0
1294,4.75897964041
1295,0.0
1296,1.1126514584
1297,0.534420198457
1298,0.0
1299,0.0424315005927
1300,0.0424315005927
1301,0.0
1302,0.916402533289
1303,0.0
1304,0.53240696011
1305,0.534420198457
1306,0.0
1307,0.0
1308,0.534420198457
1309,0.0
1310,0.0
1311,0.0
1312,2.4250856942
1313,0.205419307759
1314,0.033514626591
1315,0.0
1316,0.625616819453
1317,0.307785486784
1318,0.775832645269
1319,0.0
1320,0.0
1321,0.716634728596
1322,0.0
1323,0.0
1324,0.0
1325,0.53422134664
1326,0.0
1327,0.0
1328,0.537199025506
1329,0.0823836293489
1330,0.0
1331,0.0
1332,0.0
1333,2.74925304258
1334,0.0
1335,0.0
1336,0.0
1337,1.37209823204
1338,1.49031010397
1339,0.024793227632
1340,0.0
1341,0.0
1342,3.1996117885
1343,0.107341331755
1344,0.0
1345,0.0852187306955
1346,0.0
1347,0.695713839543
1348,0.0
1349,1.11063822005
1350,0.0
1351,0.0
1352,0.0
1353,0.695713839543
1354,0.69358495095
1355,0.534420198457
1356,0.0
1357,0.0
1358,0.0
1359,2.42049544695
1360,1.12588104369
1361,0.534420198457
1362,0.0
1363,0.995483280841
1364,1.17400808038
1365,1.0327741813
1366,0.0
1367,0.334870349519
1368,1.79069954079
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.534420198457
1374,0.0
1375,0.534420198457
1376,1.1853530679
1377,0.0
1378,0.633290772705
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0379460939551
1384,0.0
1385,0.534420198457
1386,1.71066598378
1387,0.0
1388,0.0
1389,0.0
1390,0.0882648476069
1391,0.0155190807089
1392,0.383302933448
1393,0.0
1394,0.0
1395,1.38159441537
1396,0.0
1397,0.0509250373123
1398,0.684496983895
1399,0.0
1400,0.0
1401,0.0
1402,0.716634728596
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.349038044833
1409,0.0
1410,0.0
1411,0.776834590931
1412,0.0
1413,0.716634728596
1414,0.0
1415,0.0
1416,0.0
1417,2.03187755136
1418,0.424995566913
1419,0.0631599302902
1420,0.0
1421,2.0482752334
1422,0.0
1423,0.0
1424,0.447252990174
1425,0.0
1426,0.0
1427,0.359896972079
1428,0.0
1429,0.759096502228
1430,0.0
1431,0.586577477695
1432,0.0
1433,0.103021241699
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.96274886691
1443,0.0
1444,0.0
1445,0.293773838631
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.716634728596
1454,0.0
1455,0.0
1456,0.749076049748
1457,0.0
1458,0.425835291377
1459,1.12588104369
1460,0.474213915311
1461,0.0
1462,1.97487778886
1463,0.0
1464,0.62424354629
1465,0.170587820049
1466,0.513499309404
1467,0.0
1468,0.0
1469,1.56162843321
1470,0.702132750562
1471,1.17603412108
1472,1.24057108088
1473,0.0
1474,2.0345867044
1475,0.0
1476,0.716634728596
1477,0.8110430322
1478,0.0
1479,0.534420198457
1480,0.4850439899
1481,1.18486904861
1482,0.237683156668
1483,0.0
1484,0.0
1485,0.0
1486,0.524038540758
1487,0.0
1488,0.0
1489,0.130265822207
1490,0.0
1491,0.345509988251
1492,1.84831008762
1493,0.0
1494,0.534420198457
1495,0.0
1496,0.0
1497,2.49752862177
1498,0.0
1499,0.0
1500,0.0
1501,0.140491745595
1502,0.534420198457
1503,0.0
1504,0.226055999096
1505,0.0
1506,0.445375963622
1507,0.0
1508,1.44139688205
1509,0.118471598734
1510,0.384658775072
1511,0.0
1512,0.0
1513,0.0
1514,0.534420198457
1515,0.0
1516,0.0
1517,0.358664488164
1518,0.0
1519,0.0
1520,0.0
1521,0.534420198457
1522,0.881467606367
1523,0.0
1524,0.513499309404
1525,0.0
1526,0.213625970761
1527,0.716634728596
1528,0.0
1529,0.0
1530,0.625422482502
1531,0.534420198457
1532,0.655744938215
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.534420198457
1539,1.0387138354
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.534420198457
1552,0.0
1553,0.0852187306955
1554,0.0
1555,0.338639250249
1556,0.0
1557,0.0
1558,0.534420198457
1559,0.980788027896
1560,0.716634728596
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,1.1126514584
1567,0.0
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,1.6388771615
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,2.00087266526
1583,0.558175000341
1584,2.38438520401
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.534420198457
1609,0.534420198457
1610,0.0
1611,0.0
1612,0.0
1613,0.950675201852
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,1.67051139576
1619,0.0
1620,0.0
1621,0.56287413653
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,1.5914722993
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.881016707125
1639,0.0
1640,0.128411121661
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.716634728596
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.237683156668
1654,1.12588104369
1655,0.0631599302902
1656,1.77163088024
1657,0.738993804903
1658,0.0
1659,1.56355054046
1660,0.0
1661,2.27890179576
1662,0.0
1663,0.0
1664,3.22703088458
1665,0.0
1666,0.128411121661
1667,0.0
1668,0.0
1669,0.0
1670,0.657684412976
1671,0.0
1672,0.39041242429
1673,0.716634728596
1674,0.0
1675,2.74729040898
1676,0.0
1677,0.0
1678,0.532202314582
1679,0.0
1680,0.0
1681,0.747830634863
1682,0.445916455966
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,1.80881243172
1688,0.627615562428
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.128411121661
1695,1.92540665944
1696,0.0
1697,0.534420198457
1698,1.25880897409
1699,0.0
1700,0.585280655847
1701,0.0
1702,0.707917018685
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.2814005829
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,1.21599336257
1715,1.35711722652
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.788018339913
1722,0.0
1723,0.145881100575
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,1.12588104369
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.419897686807
1747,0.360355045236
1748,0.237683156668
1749,0.0
1750,0.0
1751,0.0
1752,0.534420198457
1753,0.0
1754,1.00934529369
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.634491173467
1766,0.0
1767,0.312508945031
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.401079753397
1773,0.0
1774,0.716634728596
1775,1.29193551222
1776,0.0
1777,0.0
