ID,ACTION
394,0.975017318583
395,0.971529958807
396,0.976401124627
397,0.976297203418
398,0.973887958886
399,0.975610706899
400,0.975032387575
401,0.975919987702
402,0.97495689286
403,0.972796575574
404,0.961691738892
405,0.976246974675
406,0.972880764418
407,0.961226474055
408,0.975069954811
409,0.97287270737
410,0.975590431199
411,0.976427298533
412,0.936917368325
413,0.953693579796
414,0.974750517914
415,0.974015265873
416,0.975071075274
417,0.975151774287
418,0.974574132514
419,0.962701295852
420,0.97431127872
421,0.976067150269
422,0.959599751776
423,0.972366417139
424,0.943634895137
425,0.975583106582
426,0.972796131043
427,0.975958210904
428,0.975083030192
429,0.966863635437
430,0.976427075555
431,0.975945089368
432,0.964640820918
433,0.960905087927
434,0.971226792155
435,0.771746046731
436,0.976557927747
437,0.974698614824
438,0.0299931360883
439,0.975548830201
440,0.101620425834
441,0.976143270914
442,0.976545433118
443,0.975512679801
444,0.97501377801
445,0.894720202312
446,0.976088261377
447,0.925751281522
448,0.976103191039
449,0.974245213068
450,0.972553194414
451,0.948300341151
452,0.973828832874
453,0.975938034703
454,0.968838418334
455,0.975220236428
456,0.975286335932
457,0.976163334852
458,0.976191054686
459,0.975300950873
460,0.693686698948
461,0.95147961343
462,0.976252358915
463,0.974890658208
464,0.975510704216
465,0.974353330651
466,0.975941560445
467,0.0666696185984
468,0.966695481222
469,0.974117691182
470,0.974893146736
471,0.975093540932
472,0.975686730658
473,0.976022374807
474,0.883438917569
475,0.973563123883
476,0.974026790993
477,0.975559841521
478,0.975188920776
479,0.975787964496
480,0.9759760741
481,0.976259185574
482,0.975201346565
483,0.976181295777
484,0.973562098387
485,0.943186917972
486,0.973425737309
487,0.972023906617
488,0.919963182777
489,0.976175630163
490,0.973070961851
491,0.975642102154
492,0.974980153027
493,0.972544705508
494,0.975396062114
495,0.974491808895
496,0.975948534759
497,0.975838106418
498,0.975855021076
499,0.976077339871
500,0.974434450368
501,0.975114887813
502,0.968687482213
503,0.961451385739
504,0.973805605572
505,0.939286266126
506,0.976058789377
507,0.975574701783
508,0.970231412477
509,0.963557513264
510,0.0474483454936
511,0.974640729561
512,0.974473325657
513,0.975467272035
514,0.86656862172
515,0.974697242822
516,0.975053682361
517,0.97607899204
518,0.905913411757
519,0.971715490396
520,0.70758281988
521,0.975986445405
522,0.97322683778
523,0.974188629095
524,0.13994699148
525,0.945446966979
526,0.5577199789
527,0.975881975578
528,0.974791397814
529,0.961174653391
530,0.976180370185
531,0.961117807348
532,0.961264706927
533,0.976011291353
534,0.973700104162
535,0.974520885841
536,0.973437707796
537,0.976474351654
538,0.974195610058
539,0.97380251641
540,0.974651493028
541,0.975889248496
542,0.972749342014
543,0.907974107867
544,0.974407935408
545,0.973468305397
546,0.975888202029
547,0.972688501941
548,0.900199519761
549,0.969172915225
550,0.961631991782
551,0.975968843253
552,0.971710905909
553,0.974662057396
554,0.971761872807
555,0.975819939363
556,0.973779252243
557,0.974636565956
558,0.975513877932
559,0.97146105451
560,0.970986184707
561,0.975172326219
562,0.974294265899
563,0.97578818043
564,0.854239988044
565,0.976325796367
566,0.967489662793
567,0.969929032587
568,0.934861117512
569,0.974117164597
570,0.970506589045
571,0.75955033326
572,0.974113363482
573,0.954614617625
574,0.833854864036
575,0.976453818871
576,0.975591674038
577,0.975803417116
578,0.975743539803
579,0.957318698859
580,0.960605085065
581,0.97511605689
582,0.975578590704
583,0.975357457992
584,0.972870353649
585,0.975281839337
586,0.948436323972
587,0.974816831757
588,0.974125525087
589,0.975291895763
590,0.971193239988
591,0.97390745024
592,0.976039577481
593,0.936284627315
594,0.972659815565
595,0.976259762635
596,0.964914203719
597,0.975477628173
598,0.960158111521
599,0.970072988791
600,0.973694940505
601,0.972988963744
602,0.972821678927
603,0.976473655961
604,0.975212194472
605,0.97454801432
606,0.975385254495
607,0.973695597023
608,0.974890639231
609,0.962217758855
610,0.918462941822
611,0.975579804399
612,0.970293432618
613,0.975992486327
614,0.938325751069
615,0.976367198039
616,0.721702833435
617,0.966184278704
618,0.974156814171
619,0.97374598641
620,0.975602303276
621,0.975925746424
622,0.973729395687
623,0.974442970596
624,0.837717037227
625,0.967048354194
626,0.975344620817
627,0.975242254054
628,0.968958839193
629,0.976403880758
630,0.975783521335
631,0.975715378472
632,0.961011706179
633,0.975864983713
634,0.975973029547
635,0.970188924413
636,0.975976038095
637,0.974980033334
638,0.974623549952
639,0.959545458465
640,0.974809811625
641,0.975610042897
642,0.970795527241
643,0.97472390524
644,0.975760864074
645,0.975862286736
646,0.946299619356
647,0.975098687645
648,0.807729954655
649,0.976282936329
650,0.926743827709
651,0.974418570236
652,0.976160472984
653,0.717549287882
654,0.972322333531
655,0.971669451389
656,0.975573562222
657,0.9743394907
658,0.975398470301
659,0.975582850553
660,0.970759706185
661,0.976519659665
662,0.974534095696
663,0.974198876295
664,0.975695109935
665,0.96253549569
666,0.700115215208
667,0.930535014063
668,0.973862340779
669,0.967218935987
670,0.409524344282
671,0.957042530219
672,0.97429548605
673,0.83292675013
674,0.974854206513
675,0.970560114755
676,0.975184236772
677,0.955141074254
678,0.975387303244
679,0.975726405175
680,0.973999205337
681,0.973186341319
682,0.940443866701
683,0.964394507777
684,0.975440238672
685,0.959969588823
686,0.966579093634
687,0.975753990443
688,0.975265682578
689,0.976375733527
690,0.97619521822
691,0.976138750485
692,0.976188209075
693,0.962154461161
694,0.97509706999
695,0.975157871276
696,0.865632263336
697,0.976246508995
698,0.975864039919
699,0.975943849016
700,0.97281131701
701,0.975516844587
702,0.975903432374
703,0.972711988268
704,0.929973442126
705,0.970792377957
706,0.901855825032
707,0.97612048909
708,0.976144888569
709,0.975225999285
710,0.975556476795
711,0.904454280272
712,0.942609619826
713,0.975187187921
714,0.976184341945
715,0.974859007286
716,0.930203400772
717,0.974965760456
718,0.967795840088
719,0.947167867395
720,0.975640380178
721,0.972413394206
722,0.975741439774
723,0.97479034788
724,0.971504355511
725,0.974079971228
726,0.957044627222
727,0.976087760381
728,0.976531475047
729,0.968130388626
730,0.954490883515
731,0.967035596559
732,0.976349266917
733,0.976348309421
734,0.976606971446
735,0.932653587765
736,0.936898869192
737,0.974797930117
738,0.975963224042
739,0.974597328734
740,0.975547357712
741,0.97533023662
742,0.962609260584
743,0.975716122937
744,0.976027592068
745,0.97497132508
746,0.975665838367
747,0.973985366638
748,0.97638304333
749,0.976319761694
750,0.976590369249
751,0.97613359309
752,0.97478250859
753,0.970318958414
754,0.975411961857
755,0.9745938375
756,0.955015649255
757,0.976505871903
758,0.975208529164
759,0.973827165452
760,0.972912014642
761,0.968115793629
762,0.966612137481
763,0.976114209632
764,0.973889579051
765,0.974059393223
766,0.971342016732
767,0.97255614319
768,0.975663766484
769,0.975592598397
770,0.973226200151
771,0.976219653015
772,0.974484590718
773,0.976094790171
774,0.975001371551
775,0.97158910047
776,0.858016940965
777,0.972309858197
778,0.975026247354
779,0.97538220584
780,0.938599080634
781,0.933933803319
782,0.973077527318
783,0.976079912626
784,0.974137860776
785,0.823842341331
786,0.920894066429
787,0.97564086184
788,0.973366754009
789,0.975674981785
790,0.960362917673
791,0.974569832579
792,0.975687916406
793,0.950292075228
794,0.975829196233
795,0.97559556398
796,0.97249900464
797,0.976020225837
798,0.976128432931
799,0.972733356475
800,0.976541103456
801,0.976088592084
802,0.973942799215
803,0.967221095675
804,0.976095420185
805,0.973380517991
806,0.975982003377
807,0.968027886661
808,0.918067266723
809,0.976244458594
810,0.975732856692
811,0.974117562415
812,0.469977210324
813,0.976307114894
814,0.971348489166
815,0.854385634014
816,0.976381139118
817,0.976297796955
818,0.974978086
819,0.975198548494
820,0.970827705049
821,0.974631193137
822,0.975840376968
823,0.976237562487
824,0.974273540074
825,0.975663093332
826,0.966100504634
827,0.976546266829
828,0.973740540839
829,0.975402904462
830,0.973642700322
831,0.870031473665
832,0.976600126969
833,0.976196710642
834,0.974725764904
835,0.976374520073
836,0.973938489959
837,0.974666754244
838,0.976487000793
839,0.953535893389
840,0.972534042993
841,0.974854025955
842,0.975040513627
843,0.976229537566
844,0.97530973917
845,0.975657668001
846,0.975860029744
847,0.974808742086
848,0.976026764004
849,0.972471221347
850,0.7725245576
851,0.976150805725
852,0.976236521858
853,0.975565092294
854,0.27018584992
855,0.97266072992
856,0.975423729383
857,0.975262576326
858,0.975108679139
859,0.975965118617
860,0.976342525449
861,0.975341019377
862,0.973857777548
863,0.975860824037
864,0.957667059207
865,0.917941900576
866,0.958806175411
867,0.975806237069
868,0.974707885725
869,0.974277226146
870,0.975626656181
871,0.973144561449
872,0.973128665546
873,0.975191558929
874,0.854325523791
875,0.97563639672
876,0.96314843934
877,0.9752121632
878,0.972194334006
879,0.976133080585
880,0.973284823639
881,0.967218176401
882,0.976197688278
883,0.976391525599
884,0.974218142764
885,0.973886117858
886,0.976260634224
887,0.962823471063
888,0.975387059932
889,0.973259300991
890,0.976502527978
891,0.975924098038
892,0.973970406409
893,0.950551391344
894,0.976062220091
895,0.975983058758
896,0.974736817523
897,0.816498441834
898,0.962900896078
899,0.965109897365
900,0.975715426492
901,0.973233329777
902,0.975538945553
903,0.975353732154
904,0.975230238833
905,0.976200807005
906,0.975886219258
907,0.976537845316
908,0.976523476179
909,0.907026093912
910,0.974819758522
911,0.955723961783
912,0.974979894626
913,0.976307084371
914,0.976267618376
915,0.973301607152
916,0.958971312728
917,0.973314502372
918,0.973353859625
919,0.976094666771
920,0.97497906292
921,0.976262137286
922,0.975023342594
923,0.909654216693
924,0.9610613202
925,0.93417231477
926,0.975529715232
927,0.975130694541
928,0.976209185827
929,0.975895530871
930,0.976492391349
931,0.976174931083
932,0.961490255311
933,0.97572148765
934,0.97288258845
935,0.969122826119
936,0.934409419715
937,0.975135153446
938,0.974705569895
939,0.973168153831
940,0.971039722207
941,0.974266339385
942,0.975903815907
943,0.597196089883
944,0.975230238833
945,0.951206024409
946,0.974812377906
947,0.970602850477
948,0.946695453238
949,0.975728887427
950,0.975756065267
951,0.976168539882
952,0.940679638862
953,0.974115918239
954,0.961086963601
955,0.968675099182
956,0.679426281214
957,0.97424422397
958,0.971736392028
959,0.716451048804
960,0.955238682851
961,0.975060459555
962,0.975895968717
963,0.974032273891
964,0.974084753375
965,0.970910012275
966,0.908247465347
967,0.97303541028
968,0.905899213908
969,0.970531487311
970,0.970908480097
971,0.975001210629
972,0.976275548961
973,0.976147764209
974,0.975027284261
975,0.973675690829
976,0.97136637028
977,0.975840234057
978,0.954553446017
979,0.971828461375
980,0.629267619845
981,0.975998324218
982,0.97469871885
983,0.976562385889
984,0.404330039669
985,0.976273312449
986,0.973165272125
987,0.976493252152
988,0.963135238809
989,0.976058149109
990,0.859615952498
991,0.84983700074
992,0.961047126837
993,0.976603289894
994,0.976062788245
995,0.973388733513
996,0.975894350978
997,0.618160028392
998,0.974584907951
999,0.97334527062
1000,0.976200213709
1001,0.975941209116
1002,0.975129092257
1003,0.972193962053
1004,0.974771514827
1005,0.974804510666
1006,0.962550398444
1007,0.975497757305
1008,0.975990378299
1009,0.976001116978
1010,0.974720909381
1011,0.97621073798
1012,0.948305419689
1013,0.975608480636
1014,0.974215044257
1015,0.975703449641
1016,0.976353793095
1017,0.820918223381
1018,0.974711756491
1019,0.968391089939
1020,0.976352166562
1021,0.976210277624
1022,0.972621606659
1023,0.9675185171
1024,0.975101989776
1025,0.95456273659
1026,0.9584737025
1027,0.973981222834
1028,0.970432438259
1029,0.976044979969
1030,0.974029473737
1031,0.973165772435
1032,0.97654827671
1033,0.97613448428
1034,0.971255339207
1035,0.976503095779
1036,0.976080332195
1037,0.969624460525
1038,0.974866103821
1039,0.972878280966
1040,0.975919238247
1041,0.974685602732
1042,0.963752154838
1043,0.778769713301
1044,0.736436661413
1045,0.821891630176
1046,0.975003716211
1047,0.976174530923
1048,0.97528020241
1049,0.703733186518
1050,0.97619898118
1051,0.97501149377
1052,0.974922064431
1053,0.976183433295
1054,0.950893180194
1055,0.975529114131
1056,0.969852984734
1057,0.973799775475
1058,0.976110524106
1059,0.975737695373
1060,0.974704540085
1061,0.973038326971
1062,0.957503512042
1063,0.972578185872
1064,0.970236745504
1065,0.976574764056
1066,0.975107037131
1067,0.974682331919
1068,0.947673791834
1069,0.956821152833
1070,0.976161474826
1071,0.490213815132
1072,0.975797388994
1073,0.909828732215
1074,0.973370008352
1075,0.976397769502
1076,0.974712170915
1077,0.973921651979
1078,0.975107601453
1079,0.975541048276
1080,0.958549398174
1081,0.976613966415
1082,0.975931556937
1083,0.974435223856
1084,0.975739514743
1085,0.954703142133
1086,0.976449014808
1087,0.969802631965
1088,0.974733919708
1089,0.974425474223
1090,0.975806517926
1091,0.973000233886
1092,0.975936419455
1093,0.975672473443
1094,0.975169468068
1095,0.976568172163
1096,0.975129399508
1097,0.975802068712
1098,0.97590249678
1099,0.973734101086
1100,0.972172957352
1101,0.967523390085
1102,0.971993569877
1103,0.976253564752
1104,0.913519254466
1105,0.976058207692
1106,0.976360624518
1107,0.976175842128
1108,0.975575839558
1109,0.975995220513
1110,0.975896156928
1111,0.97592476129
1112,0.97591936225
1113,0.975776211443
1114,0.902827926704
1115,0.947416416152
1116,0.975229952659
1117,0.965677366412
1118,0.971983085339
1119,0.952650375894
1120,0.962583259016
1121,0.97543256581
1122,0.769888115171
1123,0.958931443149
1124,0.972629172753
1125,0.975971460766
1126,0.974475209448
1127,0.975493659816
1128,0.9760637883
1129,0.975621561669
1130,0.976392417838
1131,0.953510266722
1132,0.969516710974
1133,0.976236929317
1134,0.97640124101
1135,0.962541839265
1136,0.974852331839
1137,0.975208589037
1138,0.97622640742
1139,0.976427660246
1140,0.943852664168
1141,0.97470522781
1142,0.974259408545
1143,0.975384268652
1144,0.973512292624
1145,0.974202129205
1146,0.976416736574
1147,0.973761041909
1148,0.974829729743
1149,0.975828423767
1150,0.97612628237
1151,0.976447965346
1152,0.97617465477
1153,0.976540754545
1154,0.944304434109
1155,0.976520722025
1156,0.97626501606
1157,0.973760998125
1158,0.963871373194
1159,0.974874788599
1160,0.965237825067
1161,0.975863054897
1162,0.973403096508
1163,0.972496519859
1164,0.975827856835
1165,0.976239254349
1166,0.975581931112
1167,0.975750887245
1168,0.975098180438
1169,0.970475851
1170,0.96798063291
1171,0.975853006553
1172,0.975795268699
1173,0.97539868584
1174,0.976320288699
1175,0.976421040729
1176,0.975164736706
1177,0.97593164831
1178,0.975491553786
1179,0.97640763421
1180,0.970945909731
1181,0.915696036093
1182,0.920268902556
1183,0.972440324133
1184,0.968361148348
1185,0.976180010251
1186,0.973295039115
1187,0.974159815166
1188,0.626850279089
1189,0.97499783934
1190,0.975281353856
1191,0.974875675617
1192,0.976329068059
1193,0.975688133897
1194,0.974993201907
1195,0.975918101893
1196,0.975229535245
1197,0.974882725977
1198,0.976122446069
1199,0.976296921351
1200,0.976417896698
1201,0.974851972298
1202,0.976262394639
1203,0.975552754335
1204,0.974584113526
1205,0.974415814115
1206,0.970753026773
1207,0.974076153499
1208,0.976293895025
1209,0.933174227519
1210,0.973709374465
1211,0.9752566059
1212,0.97366863417
1213,0.943543783953
1214,0.959388125484
1215,0.976233994423
1216,0.965350566579
1217,0.972704286069
1218,0.974754630125
1219,0.975117076909
1220,0.971008648037
1221,0.976325623422
1222,0.974178026793
1223,0.975835083706
1224,0.97559381982
1225,0.975518002032
1226,0.975209523592
1227,0.975543481919
1228,0.974442450847
1229,0.974608794231
1230,0.976423106879
1231,0.976004460823
1232,0.974616053342
1233,0.976554550325
1234,0.97439153323
1235,0.975301832962
1236,0.974056926029
1237,0.974187703404
1238,0.969448009627
1239,0.975776126858
1240,0.962941146513
1241,0.973537360681
1242,0.975081094764
1243,0.975881546526
1244,0.976473498956
1245,0.975133287768
1246,0.962948335177
1247,0.976220057557
1248,0.976489109831
1249,0.957819759194
1250,0.976389372491
1251,0.9705850976
1252,0.761127884993
1253,0.97649072939
1254,0.975706868996
1255,0.975767881888
1256,0.976387397255
1257,0.929964362389
1258,0.973418370643
1259,0.975309058781
1260,0.976022645619
1261,0.975847171161
1262,0.971950656665
1263,0.974132342832
1264,0.973800991343
1265,0.975849764048
1266,0.975506324835
1267,0.976319973173
1268,0.975206393383
1269,0.975657245537
1270,0.976130236946
1271,0.964692909966
1272,0.975431188898
1273,0.972826279618
1274,0.963303739675
1275,0.97618653794
1276,0.975696224702
1277,0.971791703277
1278,0.97368115796
1279,0.976249249013
1280,0.884842773193
1281,0.976213616494
1282,0.974286786921
1283,0.974907472959
1284,0.973150444265
1285,0.976292364562
1286,0.976328487604
1287,0.370102997545
1288,0.973775813027
1289,0.964140437831
1290,0.976267406143
1291,0.975305093403
1292,0.935250720896
1293,0.975599234225
1294,0.973034457619
1295,0.975818005675
1296,0.970927580033
1297,0.964427415514
1298,0.975041375471
1299,0.973652741449
1300,0.892834109308
1301,0.976141122149
1302,0.916900442396
1303,0.975722440751
1304,0.975013663814
1305,0.966475031057
1306,0.975936360492
1307,0.976548899326
1308,0.975231601418
1309,0.96406396861
1310,0.975382427341
1311,0.975365032956
1312,0.975993885541
1313,0.87558354969
1314,0.971540845253
1315,0.975563698417
1316,0.96408432571
1317,0.975032869605
1318,0.975700658415
1319,0.976167958914
1320,0.522442776562
1321,0.972036005283
1322,0.976552184598
1323,0.976277338742
1324,0.976313823336
1325,0.975908968675
1326,0.959261643692
1327,0.852286978917
1328,0.974809789549
1329,0.976245405094
1330,0.97520334807
1331,0.976006626029
1332,0.974172551829
1333,0.932998247278
1334,0.97377461588
1335,0.906766060827
1336,0.97498393732
1337,0.975804977778
1338,0.975887656079
1339,0.919868806242
1340,0.975923969447
1341,0.974738619932
1342,0.975646953962
1343,0.975038369479
1344,0.974816459459
1345,0.976049595745
1346,0.974634275764
1347,0.975920592584
1348,0.975921567362
1349,0.975645358049
1350,0.976165214545
1351,0.950839006683
1352,0.971434224923
1353,0.962348349687
1354,0.975151643245
1355,0.939933540814
1356,0.975111304182
1357,0.950047769522
1358,0.939393245811
1359,0.0417320594994
1360,0.962745119011
1361,0.972871420891
1362,0.975953030539
1363,0.975881207264
1364,0.955617808117
1365,0.975655018798
1366,0.975384682097
1367,0.975951775728
1368,0.974641111707
1369,0.975951152924
1370,0.97191106304
1371,0.975355651496
1372,0.974634717849
1373,0.805347234462
1374,0.97388813259
1375,0.976574317106
1376,0.975246784511
1377,0.975410937048
1378,0.964067306507
1379,0.975698801836
1380,0.975101631012
1381,0.976024345115
1382,0.956998706421
1383,0.974878213222
1384,0.975966622083
1385,0.973692327371
1386,0.975039163777
1387,0.970927557783
1388,0.972010200476
1389,0.974956263468
1390,0.976390840457
1391,0.116643333123
1392,0.968644590112
1393,0.916858600774
1394,0.974979694692
1395,0.97028384699
1396,0.969638667812
1397,0.974721969418
1398,0.976217699393
1399,0.973865055306
1400,0.972693571533
1401,0.976048526947
1402,0.975781228023
1403,0.976054313145
1404,0.964107222545
1405,0.962285368264
1406,0.974525413751
1407,0.971114529738
1408,0.975338362537
1409,0.925024634416
1410,0.975694864493
1411,0.97403345404
1412,0.973979695641
1413,0.228912595894
1414,0.627309188489
1415,0.973416042896
1416,0.966890224547
1417,0.969482570547
1418,0.975372924532
1419,0.97651869984
1420,0.974968741493
1421,0.974722007227
1422,0.973101602451
1423,0.97319062684
1424,0.97550364535
1425,0.975364764232
1426,0.972499481118
1427,0.976506853685
1428,0.97387918812
1429,0.157586244034
1430,0.973247997964
1431,0.972542304075
1432,0.975647950044
1433,0.293963780471
1434,0.683551353242
1435,0.970173439965
1436,0.975236809319
1437,0.972756299708
1438,0.959001015723
1439,0.975884641158
1440,0.974498666703
1441,0.793315419025
1442,0.975705631448
1443,0.974533349716
1444,0.975933012591
1445,0.975897209998
1446,0.976309365926
1447,0.973628333173
1448,0.962777208062
1449,0.975511736917
1450,0.900215976346
1451,0.974214288557
1452,0.976424421953
1453,0.975905362565
1454,0.969574088134
1455,0.974421188656
1456,0.948767834338
1457,0.974907594965
1458,0.975941144286
1459,0.976449779117
1460,0.974936699537
1461,0.976243846578
1462,0.203621841611
1463,0.97531834637
1464,0.812859907334
1465,0.975597647895
1466,0.975443724973
1467,0.972288566363
1468,0.975066757361
1469,0.974850232557
1470,0.966312012725
1471,0.974477196792
1472,0.96498916726
1473,0.941975910928
1474,0.976598902516
1475,0.976405280743
1476,0.975225897388
1477,0.953376483684
1478,0.976137063358
1479,0.975490315748
1480,0.975310724042
1481,0.976021252455
1482,0.918534487694
1483,0.973970672972
1484,0.97263653105
1485,0.975134928519
1486,0.975766247165
1487,0.971787678737
1488,0.970972575114
1489,0.976463185611
1490,0.922054397946
1491,0.976536205475
1492,0.972900935278
1493,0.975430345747
1494,0.971443451921
1495,0.974192770246
1496,0.975908755871
1497,0.974142616858
1498,0.97473632741
